campaign,environment,survival,selfing,start,control,year,replicates,survivors,extinction_fraction,extinction_low,extinction_high,population_mean,population_mcse,visitor_types_mean,access_increasing_fraction,access_increasing_low,access_increasing_high,access_decreasing_fraction,access_decreasing_low,access_decreasing_high,access_small_change_fraction,access_small_change_low,access_small_change_high,access_extinction_fraction,access_extinction_low,access_extinction_high,access_change_mean,access_change_mcse,access_decreasing,access_small_change,access_increasing,investment_increasing_fraction,investment_increasing_low,investment_increasing_high,investment_decreasing_fraction,investment_decreasing_low,investment_decreasing_high,investment_small_change_fraction,investment_small_change_low,investment_small_change_high,investment_extinction_fraction,investment_extinction_low,investment_extinction_high,investment_change_mean,investment_change_mcse,investment_decreasing,investment_small_change,investment_increasing
larger_population,activity_only,0.0,0.0,0.3,neutral,10,64,42,0.34375,0.23923142078443355,0.46596359790081815,106.90625,11.505276540303115,8.334375000000001,0.046875,0.016069016786292974,0.12899653740093686,0.0,0.0,0.05662405979280534,0.609375,0.4869191788027247,0.7194443081175993,0.34375,0.23923142078443355,0.46596359790081815,0.001388045480435323,0.0019826154597982985,0,39,3,0.03125,0.008612138346171874,0.10697291770958313,0.015625,0.002763541923337505,0.08334101600094265,0.609375,0.4869191788027247,0.7194443081175993,0.34375,0.23923142078443355,0.46596359790081815,0.0017351829374701614,0.00175441327987335,1,39,2
larger_population,activity_only,0.0,0.0,0.3,neutral,40,64,21,0.671875,0.549991058490915,0.7742944209553081,62.671875,11.303270146980696,7.0625,0.0625,0.024571201396618017,0.14997485092208662,0.09375,0.04367825258519838,0.18982879599645597,0.171875,0.09877742301244645,0.282132116226582,0.671875,0.549991058490915,0.7742944209553081,-0.0019686754939121985,0.005101686829935016,6,11,4,0.015625,0.002763541923337505,0.08334101600094265,0.09375,0.04367825258519838,0.18982879599645597,0.21875,0.13502319406719474,0.3343278395662582,0.671875,0.549991058490915,0.7742944209553081,-0.007684541437874393,0.0035169590159405254,6,14,1
larger_population,activity_only,0.0,0.0,0.3,neutral,50,64,15,0.765625,0.6486674241743136,0.8525010440607586,43.828125,10.026442091570917,6.92,0.03125,0.008612138346171874,0.10697291770958313,0.046875,0.016069016786292974,0.12899653740093686,0.15625,0.08714842338206585,0.2642806177254878,0.765625,0.6486674241743136,0.8525010440607586,-0.00515755601240927,0.005933573028286602,3,10,2,0.046875,0.016069016786292974,0.12899653740093686,0.0625,0.024571201396618017,0.14997485092208662,0.125,0.06472242663330453,0.22774561821129946,0.765625,0.6486674241743136,0.8525010440607586,-0.004118529564916555,0.006494620452376793,4,8,3
larger_population,activity_only,0.0,0.0,0.3,neutral,100,64,2,0.96875,0.8930270822904169,0.9913878616538281,5.703125,4.006175768664491,6.5346875,0.015625,0.002763541923337505,0.08334101600094265,0.015625,0.002763541923337505,0.08334101600094265,0.0,0.0,0.05662405979280534,0.96875,0.8930270822904169,0.9913878616538281,-0.0033530539214290667,0.04274448561823898,1,0,1,0.015625,0.002763541923337505,0.08334101600094265,0.0,0.0,0.05662405979280534,0.015625,0.002763541923337505,0.08334101600094265,0.96875,0.8930270822904169,0.9913878616538281,0.0027015591948898743,0.02083958222640844,0,1,1
larger_population,activity_only,0.0,0.0,0.3,neutral,200,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,6.255546875,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,activity_only,0.0,0.0,0.3,neutral,400,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,6.0140625,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,activity_only,0.0,0.0,0.3,selected,10,64,43,0.328125,0.22570557904469185,0.45000894150908505,122.421875,11.26581350424595,8.334375000000001,0.15625,0.08714842338206585,0.2642806177254878,0.15625,0.08714842338206585,0.2642806177254878,0.359375,0.25288402291451745,0.48179149390220904,0.328125,0.22570557904469185,0.45000894150908505,0.002371802090913685,0.003917578211805061,10,23,10,0.359375,0.25288402291451745,0.48179149390220904,0.0,0.0,0.05662405979280534,0.3125,0.21231066539482046,0.4339233570274815,0.328125,0.22570557904469185,0.45000894150908505,0.02096441642356146,0.0012580492687814956,0,20,23
larger_population,activity_only,0.0,0.0,0.3,selected,40,64,28,0.5625,0.4408620895699301,0.6770599029559693,81.015625,11.944636925561285,7.0625,0.15625,0.08714842338206585,0.2642806177254878,0.1875,0.11064643172948806,0.29974360564101526,0.09375,0.04367825258519838,0.18982879599645597,0.5625,0.4408620895699301,0.6770599029559693,-0.0045302207864557,0.00989905453239831,12,6,10,0.4375,0.3229400970440308,0.5591379104300699,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.5625,0.4408620895699301,0.6770599029559693,0.057757399212317144,0.0022858404763844943,0,0,28
larger_population,activity_only,0.0,0.0,0.3,selected,50,64,22,0.65625,0.5340364020991819,0.7607685792155665,61.78125,11.001656367672155,6.92,0.125,0.06472242663330453,0.22774561821129946,0.140625,0.0757857255603086,0.24616281741577023,0.078125,0.03383117690855046,0.17019537354162906,0.65625,0.5340364020991819,0.7607685792155665,0.00013018218959222086,0.012050870180178997,9,5,8,0.34375,0.23923142078443355,0.46596359790081815,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.65625,0.5340364020991819,0.7607685792155665,0.06433558568976144,0.002319066179229776,0,0,22
larger_population,activity_only,0.0,0.0,0.3,selected,100,64,10,0.84375,0.7357193822745122,0.912851576617934,29.96875,8.77400247433535,6.5346875,0.046875,0.016069016786292974,0.12899653740093686,0.078125,0.03383117690855046,0.17019537354162906,0.03125,0.008612138346171874,0.10697291770958313,0.84375,0.7357193822745122,0.912851576617934,-0.010032484443889666,0.021946759970300336,5,2,3,0.15625,0.08714842338206585,0.2642806177254878,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.84375,0.7357193822745122,0.912851576617934,0.08046493885984779,0.0030868222497471777,0,0,10
larger_population,activity_only,0.0,0.0,0.3,selected,200,64,2,0.96875,0.8930270822904169,0.9913878616538281,6.0,4.20883424647321,6.255546875,0.015625,0.002763541923337505,0.08334101600094265,0.015625,0.002763541923337505,0.08334101600094265,0.0,0.0,0.05662405979280534,0.96875,0.8930270822904169,0.9913878616538281,0.02835987114949487,0.058729164329327094,1,0,1,0.03125,0.008612138346171874,0.10697291770958313,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.96875,0.8930270822904169,0.9913878616538281,0.08717878224762932,0.0026474292011214318,0,0,2
larger_population,activity_only,0.0,0.0,0.3,selected,400,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,6.0140625,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,activity_only,0.0,0.0,0.7,neutral,10,64,51,0.203125,0.12273417819183653,0.3171363573101416,145.0,10.190131975717472,8.334375000000001,0.0,0.0,0.05662405979280534,0.015625,0.002763541923337505,0.08334101600094265,0.78125,0.6656721604337418,0.8649768059328052,0.203125,0.12273417819183653,0.3171363573101416,6.266115545257327e-05,0.001221121191532172,1,50,0,0.046875,0.016069016786292974,0.12899653740093686,0.0,0.0,0.05662405979280534,0.75,0.631837235413303,0.8398507346902941,0.203125,0.12273417819183653,0.3171363573101416,0.0011363209387816886,0.0017535792645849001,0,48,3
larger_population,activity_only,0.0,0.0,0.7,neutral,40,64,30,0.53125,0.41072087051471007,0.6482401257482395,83.046875,11.866599570258664,7.0625,0.03125,0.008612138346171874,0.10697291770958313,0.046875,0.016069016786292974,0.12899653740093686,0.390625,0.2805556918824008,0.5130808211972754,0.53125,0.41072087051471007,0.6482401257482395,-0.0015727683030635061,0.002424120727416603,3,25,2,0.046875,0.016069016786292974,0.12899653740093686,0.078125,0.03383117690855046,0.17019537354162906,0.34375,0.23923142078443355,0.46596359790081815,0.53125,0.41072087051471007,0.6482401257482395,-0.001957490316840462,0.0029879868654137027,5,22,3
larger_population,activity_only,0.0,0.0,0.7,neutral,50,64,26,0.59375,0.4714520812860451,0.7054309075028039,78.0,11.88035593502388,6.92,0.0,0.0,0.05662405979280534,0.03125,0.008612138346171874,0.10697291770958313,0.375,0.2666598017882464,0.497496213159955,0.59375,0.4714520812860451,0.7054309075028039,-0.0035771480354446347,0.002561617804079905,2,24,0,0.015625,0.002763541923337505,0.08334101600094265,0.0625,0.024571201396618017,0.14997485092208662,0.328125,0.22570557904469185,0.45000894150908505,0.59375,0.4714520812860451,0.7054309075028039,-0.004057990226542401,0.003333946331206797,4,21,1
larger_population,activity_only,0.0,0.0,0.7,neutral,100,64,9,0.859375,0.7538371825842297,0.9242142744396914,27.0,8.40917865872082,6.5346875,0.03125,0.008612138346171874,0.10697291770958313,0.0,0.0,0.05662405979280534,0.109375,0.05400113344416797,0.20898641326896122,0.859375,0.7538371825842297,0.9242142744396914,0.001925074593700023,0.005646789329053928,0,7,2,0.03125,0.008612138346171874,0.10697291770958313,0.0625,0.024571201396618017,0.14997485092208662,0.046875,0.016069016786292974,0.12899653740093686,0.859375,0.7538371825842297,0.9242142744396914,-0.014274441920533164,0.01000268982275978,4,3,2
larger_population,activity_only,0.0,0.0,0.7,neutral,200,64,1,0.984375,0.9166589839990573,0.9972364580766624,3.0,3.0,6.255546875,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.015625,0.002763541923337505,0.08334101600094265,0.984375,0.9166589839990573,0.9972364580766624,-0.011197573094722468,,0,1,0,0.015625,0.002763541923337505,0.08334101600094265,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.984375,0.9166589839990573,0.9972364580766624,0.03406084433468465,,0,0,1
larger_population,activity_only,0.0,0.0,0.7,neutral,400,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,6.0140625,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,activity_only,0.0,0.0,0.7,selected,10,64,52,0.1875,0.11064643172948806,0.29974360564101526,146.109375,10.062284139149233,8.334375000000001,0.1875,0.11064643172948806,0.29974360564101526,0.09375,0.04367825258519838,0.18982879599645597,0.53125,0.41072087051471007,0.6482401257482395,0.1875,0.11064643172948806,0.29974360564101526,0.0034039398110948505,0.0031822295950074027,6,34,12,0.40625,0.2945690924971961,0.5285479187139549,0.0,0.0,0.05662405979280534,0.40625,0.2945690924971961,0.5285479187139549,0.1875,0.11064643172948806,0.29974360564101526,0.020389191968536915,0.0010817479842843037,0,26,26
larger_population,activity_only,0.0,0.0,0.7,selected,40,64,38,0.40625,0.2945690924971961,0.5285479187139549,107.171875,11.8182447962142,7.0625,0.3125,0.21231066539482046,0.4339233570274815,0.171875,0.09877742301244645,0.282132116226582,0.109375,0.05400113344416797,0.20898641326896122,0.40625,0.2945690924971961,0.5285479187139549,0.010227168884068862,0.008211100058118316,11,7,20,0.59375,0.4714520812860451,0.7054309075028039,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.40625,0.2945690924971961,0.5285479187139549,0.056597530907958285,0.0017632324465222445,0,0,38
larger_population,activity_only,0.0,0.0,0.7,selected,50,64,36,0.4375,0.3229400970440308,0.5591379104300699,108.0,12.0,6.92,0.3125,0.21231066539482046,0.4339233570274815,0.1875,0.11064643172948806,0.29974360564101526,0.0625,0.024571201396618017,0.14997485092208662,0.4375,0.3229400970440308,0.5591379104300699,0.009103486292458116,0.008692322702095101,12,4,20,0.5625,0.4408620895699301,0.6770599029559693,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.4375,0.3229400970440308,0.5591379104300699,0.06156011581451794,0.0019376433417977893,0,0,36
larger_population,activity_only,0.0,0.0,0.7,selected,100,64,17,0.734375,0.6151712627143486,0.8270362092577739,51.0,10.683766056164705,6.5346875,0.109375,0.05400113344416797,0.20898641326896122,0.09375,0.04367825258519838,0.18982879599645597,0.0625,0.024571201396618017,0.14997485092208662,0.734375,0.6151712627143486,0.8270362092577739,4.5112130685894226e-05,0.013451914384492822,6,4,7,0.265625,0.17296379074222612,0.38482873728565137,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.734375,0.6151712627143486,0.8270362092577739,0.07752642719782096,0.0026479200120122465,0,0,17
larger_population,activity_only,0.0,0.0,0.7,selected,200,64,1,0.984375,0.9166589839990573,0.9972364580766624,3.0,3.0,6.255546875,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.015625,0.002763541923337505,0.08334101600094265,0.984375,0.9166589839990573,0.9972364580766624,-0.014546304556028233,,0,1,0,0.015625,0.002763541923337505,0.08334101600094265,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.984375,0.9166589839990573,0.9972364580766624,0.07186511925951306,,0,0,1
larger_population,activity_only,0.0,0.0,0.7,selected,400,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,6.0140625,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,activity_only,0.0,0.5,0.3,neutral,10,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,8.334375000000001,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,0.0,0.0,0.05662405979280534,2.0512642765797492e-05,0.0011542439012651798,0,64,0,0.015625,0.002763541923337505,0.08334101600094265,0.0625,0.024571201396618017,0.14997485092208662,0.921875,0.8298046264583709,0.9661688230914496,0.0,0.0,0.05662405979280534,-0.0009598911797618435,0.0013546398124715847,4,59,1
larger_population,activity_only,0.0,0.5,0.3,neutral,40,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,7.0625,0.0625,0.024571201396618017,0.14997485092208662,0.171875,0.09877742301244645,0.282132116226582,0.765625,0.6486674241743136,0.8525010440607586,0.0,0.0,0.05662405979280534,-0.0026577876240924695,0.0023293617571387526,11,49,4,0.15625,0.08714842338206585,0.2642806177254878,0.21875,0.13502319406719474,0.3343278395662582,0.625,0.502503786840045,0.7333401982117536,0.0,0.0,0.05662405979280534,-0.0015611994013924211,0.0025474172680189197,14,40,10
larger_population,activity_only,0.0,0.5,0.3,neutral,50,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.92,0.109375,0.05400113344416797,0.20898641326896122,0.203125,0.12273417819183653,0.3171363573101416,0.6875,0.5660766429725185,0.7876893346051795,0.0,0.0,0.05662405979280534,9.6551687992932e-05,0.002650594742694601,13,44,7,0.1875,0.11064643172948806,0.29974360564101526,0.171875,0.09877742301244645,0.282132116226582,0.640625,0.518208506097791,0.7471159770854825,0.0,0.0,0.05662405979280534,2.4193804915514927e-06,0.002765783782189249,11,41,12
larger_population,activity_only,0.0,0.5,0.3,neutral,100,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.5346875,0.328125,0.22570557904469185,0.45000894150908505,0.21875,0.13502319406719474,0.3343278395662582,0.453125,0.3372944778061167,0.5742640277994588,0.0,0.0,0.05662405979280534,0.0032299631284498603,0.004058038591952986,14,29,21,0.234375,0.1474989559392414,0.35133257582568644,0.21875,0.13502319406719474,0.3343278395662582,0.546875,0.4257359722005412,0.6627055221938833,0.0,0.0,0.05662405979280534,-0.0014054283656624788,0.003449309361305748,14,35,15
larger_population,activity_only,0.0,0.5,0.3,neutral,200,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.255546875,0.4375,0.3229400970440308,0.5591379104300699,0.265625,0.17296379074222612,0.38482873728565137,0.296875,0.19905151325539794,0.41770201103542925,0.0,0.0,0.05662405979280534,0.007608929554364298,0.005240945263287335,17,19,28,0.265625,0.17296379074222612,0.38482873728565137,0.328125,0.22570557904469185,0.45000894150908505,0.40625,0.2945690924971961,0.5285479187139549,0.0,0.0,0.05662405979280534,-0.005229415692509895,0.004448731371949977,21,26,17
larger_population,activity_only,0.0,0.5,0.3,neutral,400,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.0140625,0.40625,0.2945690924971961,0.5285479187139549,0.328125,0.22570557904469185,0.45000894150908505,0.265625,0.17296379074222612,0.38482873728565137,0.0,0.0,0.05662405979280534,0.007061123300171694,0.006586417885543859,21,17,26,0.34375,0.23923142078443355,0.46596359790081815,0.390625,0.2805556918824008,0.5130808211972754,0.265625,0.17296379074222612,0.38482873728565137,0.0,0.0,0.05662405979280534,-0.0017217198886664477,0.0061392756658541405,25,17,22
larger_population,activity_only,0.0,0.5,0.3,selected,10,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,8.334375000000001,0.21875,0.13502319406719474,0.3343278395662582,0.109375,0.05400113344416797,0.20898641326896122,0.671875,0.549991058490915,0.7742944209553081,0.0,0.0,0.05662405979280534,0.002621370788911821,0.002116439214064165,7,43,14,0.03125,0.008612138346171874,0.10697291770958313,0.03125,0.008612138346171874,0.10697291770958313,0.9375,0.8500251490779133,0.9754287986033819,0.0,0.0,0.05662405979280534,0.001881291955250483,0.0013744237729325943,2,60,2
larger_population,activity_only,0.0,0.5,0.3,selected,40,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,7.0625,0.328125,0.22570557904469185,0.45000894150908505,0.3125,0.21231066539482046,0.4339233570274815,0.359375,0.25288402291451745,0.48179149390220904,0.0,0.0,0.05662405979280534,0.000578696437660663,0.005519887884472517,20,23,21,0.4375,0.3229400970440308,0.5591379104300699,0.125,0.06472242663330453,0.22774561821129946,0.4375,0.3229400970440308,0.5591379104300699,0.0,0.0,0.05662405979280534,0.01040513491961953,0.0032082335112739143,8,28,28
larger_population,activity_only,0.0,0.5,0.3,selected,50,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.92,0.375,0.2666598017882464,0.497496213159955,0.328125,0.22570557904469185,0.45000894150908505,0.296875,0.19905151325539794,0.41770201103542925,0.0,0.0,0.05662405979280534,0.0009532532336020407,0.006062108626456621,21,19,24,0.46875,0.35175987425176036,0.5892791294852899,0.078125,0.03383117690855046,0.17019537354162906,0.453125,0.3372944778061167,0.5742640277994588,0.0,0.0,0.05662405979280534,0.013950219267566384,0.003594871440008696,5,29,30
larger_population,activity_only,0.0,0.5,0.3,selected,100,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.5346875,0.390625,0.2805556918824008,0.5130808211972754,0.40625,0.2945690924971961,0.5285479187139549,0.203125,0.12273417819183653,0.3171363573101416,0.0,0.0,0.05662405979280534,0.0015552017429947464,0.007293328940720508,26,13,25,0.625,0.502503786840045,0.7333401982117536,0.078125,0.03383117690855046,0.17019537354162906,0.296875,0.19905151325539794,0.41770201103542925,0.0,0.0,0.05662405979280534,0.02597935487366844,0.004116387629463095,5,19,40
larger_population,activity_only,0.0,0.5,0.3,selected,200,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.255546875,0.421875,0.30869782474345486,0.5438996845991709,0.390625,0.2805556918824008,0.5130808211972754,0.1875,0.11064643172948806,0.29974360564101526,0.0,0.0,0.05662405979280534,0.0025716105306830043,0.007919103395212384,25,12,27,0.6875,0.5660766429725185,0.7876893346051795,0.109375,0.05400113344416797,0.20898641326896122,0.203125,0.12273417819183653,0.3171363573101416,0.0,0.0,0.05662405979280534,0.036657078234117346,0.0047789262948548464,7,13,44
